plotcode,treatment,year,species_other,sowndiv,AGB.mix,biomass.y,AGB.mono
B3A05,D3,2021,Tri.hyb,8,0,37.88,4.735
B3A06,D3,2017,Fes.rub,1,194.45,129.8,129.8
B3A06,D3,2018,Fes.rub,1,282.995,75.88,75.88
B3A06,D3,2019,Fes.rub,1,285.3,130.9,130.9
B3A06,D3,2020,Fes.rub,1,193.4,36.98,36.98
B3A06,D3,2021,Fes.rub,1,283.35,91,91
B3A07,D3,2017,Bro.hor,8,1.69,0,0
B3A07,D3,2017,Hol.lan,8,0,27.22,3.4025
B3A07,D3,2017,Leu.vul,8,265.23,184,23
B3A07,D3,2017,Med.lup,8,2.845,74.87,9.35875
B3A07,D3,2017,Pri.ver,8,0,0,0
B3A07,D3,2017,Ran.rep,8,1.615,76.8,9.6
B3A07,D3,2018,Bro.hor,8,100.2333333,0.53,0.06625
B3A07,D3,2018,Hol.lan,8,1.073333333,55.25,6.90625
B3A07,D3,2018,Leu.vul,8,95.55333333,202.05,25.25625
B3A07,D3,2018,Med.lup,8,0.045,7.67,0.95875
B3A07,D3,2018,Pri.ver,8,0,0,0
B3A07,D3,2018,Ran.rep,8,0,10.95,1.36875
B3A07,D3,2019,Bro.hor,8,181.26,63.61,7.95125
B3A07,D3,2019,Hol.lan,8,7.68,5.64,0.705
B3A07,D3,2019,Leu.vul,8,29.125,159.51,19.93875
B3A07,D3,2019,Med.lup,8,11.14,39.72,4.965
B3A07,D3,2019,Pri.ver,8,0,0,0
B3A07,D3,2019,Ran.rep,8,0,19.53,2.44125
B3A07,D3,2020,Bro.hor,8,131.584,126.48,15.81
B3A07,D3,2020,Hol.lan,8,66.755,48.15,6.01875
B3A07,D3,2020,Leu.vul,8,0.3705,252.4,31.55
B3A07,D3,2020,Med.lup,8,0,4.42,0.5525
B3A07,D3,2020,Pri.ver,8,0,16.93,2.11625
B3A07,D3,2020,Ran.rep,8,0,23.66,2.9575
B3A07,D3,2021,Bro.hor,8,33.455,82.42,10.3025
B3A07,D3,2021,Hol.lan,8,158.07,24.31,3.03875
B3A07,D3,2021,Leu.vul,8,22.13,197.1,24.6375
B3A07,D3,2021,Med.lup,8,0,64.6,8.075
B3A07,D3,2021,Pri.ver,8,0,22.59,2.82375
B3A07,D3,2021,Ran.rep,8,0,38.5,4.8125
B3A08,D3,2017,Dac.glo,2,89.65333333,171.8,85.9
B3A08,D3,2018,Dac.glo,2,5.465,218.33,109.165
B3A08,D3,2019,Dac.glo,2,30.125,209.8,104.9
B3A08,D3,2020,Dac.glo,2,62.38,25.12,12.56
B3A08,D3,2021,Dac.glo,2,69.54,118.8,59.4
B3A09,D3,2017,Alo.pra,16,11.735,276.7,17.29375
B3A09,D3,2017,Ant.odo,16,0,65.82,4.11375
B3A09,D3,2017,Arr.ela,16,50.63,333,20.8125
B3A09,D3,2017,Ave.pub,16,19.58,547,34.1875
B3A09,D3,2017,Bro.ere,16,373.6,257.5,16.09375
B3A09,D3,2017,Bro.hor,16,0.025,0,0
B3A09,D3,2017,Dac.glo,16,7.835,171.8,10.7375
B3A09,D3,2017,Fes.rub,16,1.295,129.8,8.1125
B3A09,D3,2017,Hol.lan,16,1.09,27.22,1.70125
B3A09,D3,2017,Poa.pra,16,5.57,85.4,5.3375
B3A09,D3,2017,Poa.tri,16,1.005,43.11,2.694375
B3A09,D3,2018,Alo.pra,16,0,98.02,6.12625
B3A09,D3,2018,Ant.odo,16,0,2.44,0.1525
B3A09,D3,2018,Arr.ela,16,32.2,180.92,11.3075
B3A09,D3,2018,Ave.pub,16,8.275,163.26,10.20375
B3A09,D3,2018,Bro.ere,16,221.855,281.49,17.593125
B3A09,D3,2018,Bro.hor,16,0,0.53,0.033125
B3A09,D3,2018,Dac.glo,16,5.895,218.33,13.645625
B3A09,D3,2018,Fes.rub,16,0,75.88,4.7425
B3A09,D3,2018,Hol.lan,16,0,55.25,3.453125
B3A09,D3,2018,Poa.pra,16,0,7.49,0.468125
B3A09,D3,2018,Poa.tri,16,5.915,11.18,0.69875
B3A09,D3,2019,Alo.pra,16,0,183.6,11.475
B3A09,D3,2019,Ant.odo,16,0,13.5,0.84375
B3A09,D3,2019,Arr.ela,16,2.335,196.9,12.30625
B3A09,D3,2019,Ave.pub,16,0,81.4,5.0875
B3A09,D3,2019,Bro.ere,16,383.15,312.6,19.5375
B3A09,D3,2019,Bro.hor,16,0,63.61,3.975625
B3A09,D3,2019,Dac.glo,16,0.61,209.8,13.1125
B3A09,D3,2019,Fes.rub,16,0,130.9,8.18125
B3A09,D3,2019,Hol.lan,16,0,5.64,0.3525
B3A09,D3,2019,Poa.pra,16,1.37,49.26,3.07875
B3A09,D3,2019,Poa.tri,16,0.315,7.86,0.49125
B3A09,D3,2020,Alo.pra,16,0.34,186.5,11.65625
B3A09,D3,2020,Ant.odo,16,0,0,0
B3A09,D3,2020,Arr.ela,16,0.9845,114.04,7.1275
B3A09,D3,2020,Ave.pub,16,0,174.74,10.92125
B3A09,D3,2020,Bro.ere,16,232.3,251.26,15.70375
B3A09,D3,2020,Bro.hor,16,0,126.48,7.905
B3A09,D3,2020,Dac.glo,16,0.5345,25.12,1.57
B3A09,D3,2020,Fes.rub,16,0.09,36.98,2.31125
B3A09,D3,2020,Hol.lan,16,0,48.15,3.009375
B3A09,D3,2020,Poa.pra,16,3.125,25.52,1.595
B3A09,D3,2020,Poa.tri,16,5.00E-04,0,0
B3A09,D3,2021,Alo.pra,16,0.515,254.2,15.8875
B3A09,D3,2021,Ant.odo,16,0,0,0
B3A09,D3,2021,Arr.ela,16,1.0255,32.61,2.038125
B3A09,D3,2021,Ave.pub,16,0.855,264.7,16.54375
B3A09,D3,2021,Bro.ere,16,285.85,302.1,18.88125
B3A09,D3,2021,Bro.hor,16,0,82.42,5.15125
B3A09,D3,2021,Dac.glo,16,5.12,118.8,7.425
B3A09,D3,2021,Fes.rub,16,2.91,91,5.6875
B3A09,D3,2021,Hol.lan,16,0,24.31,1.519375
B3A09,D3,2021,Poa.pra,16,0,9.13,0.570625
B3A09,D3,2021,Poa.tri,16,0,1.9,0.11875
B3A11,D3,2017,Bro.ere,4,324.05,257.5,64.375
B3A11,D3,2017,Pla.lan,4,0,7.12,1.78
B3A11,D3,2017,Poa.tri,4,0.123,43.11,10.7775
B3A11,D3,2017,Pru.vul,4,0,124,31
B3A11,D3,2018,Bro.ere,4,204.6,281.49,70.3725
B3A11,D3,2018,Pla.lan,4,0,45.14,11.285
B3A11,D3,2018,Poa.tri,4,1.67,11.18,2.795
B3A11,D3,2018,Pru.vul,4,0,150.29,37.5725
B3A11,D3,2019,Bro.ere,4,454.46,312.6,78.15
B3A11,D3,2019,Pla.lan,4,0,50.82,12.705
B3A11,D3,2019,Poa.tri,4,5.71,7.86,1.965
B3A11,D3,2019,Pru.vul,4,0,108.1,27.025
B3A11,D3,2020,Bro.ere,4,226.1,251.26,62.815
B3A11,D3,2020,Pla.lan,4,0,86.593,21.64825
B3A11,D3,2020,Poa.tri,4,0.082,0,0
B3A11,D3,2020,Pru.vul,4,21.6,37.63,9.4075
B3A11,D3,2021,Bro.ere,4,261.8,302.1,75.525
B3A11,D3,2021,Pla.lan,4,0,288.2,72.05
B3A11,D3,2021,Poa.tri,4,0,1.9,0.475
B3A11,D3,2021,Pru.vul,4,0,207.7,51.925
B3A12,D3,2017,Lat.pra,1,214.7,42.34,42.34
B3A12,D3,2018,Lat.pra,1,168.215,23.12,23.12
B3A12,D3,2019,Lat.pra,1,71.04,17.12,17.12
B3A12,D3,2020,Lat.pra,1,20.0365,7.071,7.071
B3A12,D3,2021,Lat.pra,1,39.87,37.2,37.2
B3A13,D3,2017,Alo.pra,4,0,276.7,69.175
B3A13,D3,2017,Ant.odo,4,0,65.82,16.455
B3A13,D3,2017,Bro.ere,4,312.75,257.5,64.375
B3A13,D3,2017,Poa.tri,4,13.675,43.11,10.7775
B3A13,D3,2018,Alo.pra,4,0,98.02,24.505
B3A13,D3,2018,Ant.odo,4,0,2.44,0.61
B3A13,D3,2018,Bro.ere,4,303.505,281.49,70.3725
B3A13,D3,2018,Poa.tri,4,2.83,11.18,2.795
B3A13,D3,2019,Alo.pra,4,0.875,183.6,45.9
B3A13,D3,2019,Ant.odo,4,0,13.5,3.375
B3A13,D3,2019,Bro.ere,4,349.155,312.6,78.15
B3A13,D3,2019,Poa.tri,4,1.535,7.86,1.965
B3A13,D3,2020,Alo.pra,4,0.087,186.5,46.625
B3A13,D3,2020,Ant.odo,4,0,0,0
B3A13,D3,2020,Bro.ere,4,217.35,251.26,62.815
B3A13,D3,2020,Poa.tri,4,0.105,0,0
B3A13,D3,2021,Alo.pra,4,0,254.2,63.55
B3A13,D3,2021,Ant.odo,4,0,0,0
B3A13,D3,2021,Bro.ere,4,257.05,302.1,75.525
B3A13,D3,2021,Poa.tri,4,0,1.9,0.475
B3A14,D3,2017,Ach.mil,60,0,97.3,1.621666667
B3A14,D3,2017,Aju.rep,60,0,15.86,0.264333333
B3A14,D3,2017,Alo.pra,60,18.92,276.7,4.611666667
B3A14,D3,2017,Ant.odo,60,0,65.82,1.097
B3A14,D3,2017,Ant.syl,60,0,10.26,0.171
B3A14,D3,2017,Arr.ela,60,79.245,333,5.55
B3A14,D3,2017,Ave.pub,60,0,547,9.116666667
B3A14,D3,2017,Bel.per,60,0.16,0,0
B3A14,D3,2017,Bro.ere,60,0,257.5,4.291666667
B3A14,D3,2017,Bro.hor,60,0,0,0
B3A14,D3,2017,Car.car,60,0,0.32,0.005333333
B3A14,D3,2017,Cen.jac,60,0,140,2.333333333
B3A14,D3,2017,Cir.ole,60,0,33.1,0.551666667
B3A14,D3,2017,Cre.bie,60,69.52,43,0.716666667
B3A14,D3,2017,Dac.glo,60,16.365,171.8,2.863333333
B3A14,D3,2017,Dau.car,60,0,94.97,1.582833333
B3A14,D3,2017,Fes.rub,60,1.085,129.8,2.163333333
B3A14,D3,2017,Gal.mol,60,4.04,299.3,4.988333333
B3A14,D3,2017,Ger.pra,60,253.8,97.2,1.62
B3A14,D3,2017,Gle.hed,60,9.33,13.94,0.232333333
B3A14,D3,2017,Hol.lan,60,1.815,27.22,0.453666667
B3A14,D3,2017,Kna.arv,60,16.05,345.7,5.761666667
B3A14,D3,2017,Lat.pra,60,31.3,42.34,0.705666667
B3A14,D3,2017,Leo.aut,60,0,196.2,3.27
B3A14,D3,2017,Leo.his,60,5.545,232.1,3.868333333
B3A14,D3,2017,Leu.vul,60,0,184,3.066666667
B3A14,D3,2017,Lot.cor,60,0,49.57,0.826166667
B3A14,D3,2017,Med.lup,60,0,74.87,1.247833333
B3A14,D3,2017,Med.var,60,0,620.3,10.33833333
B3A14,D3,2017,Pla.lan,60,6.06,7.12,0.118666667
B3A14,D3,2017,Pla.med,60,0,91.7,1.528333333
B3A14,D3,2017,Poa.pra,60,0.165,85.4,1.423333333
B3A14,D3,2017,Poa.tri,60,7.25,43.11,0.7185
B3A14,D3,2017,Pri.ver,60,0,0,0
B3A14,D3,2017,Pru.vul,60,0,124,2.066666667
B3A14,D3,2017,Ran.acr,60,1.6,72.91,1.215166667
B3A14,D3,2017,Ran.rep,60,0,76.8,1.28
B3A14,D3,2017,Rum.ace,60,0,4.664,0.077733333
B3A14,D3,2017,San.off,60,0,151,2.516666667
B3A14,D3,2017,Tar.off,60,12.79,76.8,1.28
B3A14,D3,2017,Tra.pra,60,0,26.93,0.448833333
B3A14,D3,2017,Tri.fra,60,0,233.7,3.895
B3A14,D3,2017,Tri.hyb,60,0,42.7,0.711666667
B3A14,D3,2017,Tri.pra,60,0,16.12,0.268666667
B3A14,D3,2017,Tri.rep,60,0,47.65,0.794166667
B3A14,D3,2017,Ver.cha,60,0,4.52,0.075333333
B3A14,D3,2017,Vic.cra,60,0,24.63,0.4105
B3A14,D3,2018,Ach.mil,60,0,50.24,0.837333333
B3A14,D3,2018,Aju.rep,60,2.095,17.23,0.287166667
B3A14,D3,2018,Alo.pra,60,11.1,98.02,1.633666667
B3A14,D3,2018,Ant.odo,60,0,2.44,0.040666667
B3A14,D3,2018,Ant.syl,60,0,6.72,0.112
B3A14,D3,2018,Arr.ela,60,94.965,180.92,3.015333333
B3A14,D3,2018,Ave.pub,60,0.7,163.26,2.721
B3A14,D3,2018,Bel.per,60,0.585,0,0
B3A14,D3,2018,Bro.ere,60,0.39,281.49,4.6915
B3A14,D3,2018,Bro.hor,60,0,0.53,0.008833333
B3A14,D3,2018,Car.car,60,0,0,0
B3A14,D3,2018,Cen.jac,60,0,137.63,2.293833333
B3A14,D3,2018,Cir.ole,60,4.775,0.32,0.005333333
B3A14,D3,2018,Cre.bie,60,100.655,127.92,2.132
B3A14,D3,2018,Dac.glo,60,0,218.33,3.638833333
B3A14,D3,2018,Dau.car,60,0,62.31,1.0385
B3A14,D3,2018,Fes.rub,60,0,75.88,1.264666667
B3A14,D3,2018,Gal.mol,60,1,217.4,3.623333333
B3A14,D3,2018,Ger.pra,60,101.07,35.13,0.5855
B3A14,D3,2018,Gle.hed,60,2.705,4.95,0.0825
B3A14,D3,2018,Hol.lan,60,2.9,55.25,0.920833333
B3A14,D3,2018,Kna.arv,60,2.745,186.47,3.107833333
B3A14,D3,2018,Lat.pra,60,15.835,23.12,0.385333333
B3A14,D3,2018,Leo.aut,60,0,123.21,2.0535
B3A14,D3,2018,Leo.his,60,0.29,105.05,1.750833333
B3A14,D3,2018,Leu.vul,60,0,202.05,3.3675
B3A14,D3,2018,Lot.cor,60,0,11.09,0.184833333
B3A14,D3,2018,Med.lup,60,0,7.67,0.127833333
B3A14,D3,2018,Med.var,60,0,394.1,6.568333333
B3A14,D3,2018,Pla.lan,60,14.315,45.14,0.752333333
B3A14,D3,2018,Pla.med,60,0,148.21,2.470166667
B3A14,D3,2018,Poa.pra,60,0.715,7.49,0.124833333
B3A14,D3,2018,Poa.tri,60,5.165,11.18,0.186333333
B3A14,D3,2018,Pri.ver,60,0,0,0
B3A14,D3,2018,Pru.vul,60,0,150.29,2.504833333
B3A14,D3,2018,Ran.acr,60,1.515,33.01,0.550166667
B3A14,D3,2018,Ran.rep,60,0,10.95,0.1825
B3A14,D3,2018,Rum.ace,60,2.175,9.99,0.1665
B3A14,D3,2018,San.off,60,0,94.05,1.5675
B3A14,D3,2018,Tar.off,60,22.355,33.12,0.552
B3A14,D3,2018,Tra.pra,60,0,183.09,3.0515
B3A14,D3,2018,Tri.fra,60,0,14.61,0.2435
B3A14,D3,2018,Tri.hyb,60,0,8.28,0.138
B3A14,D3,2018,Tri.pra,60,0,32.01,0.5335
B3A14,D3,2018,Tri.rep,60,0,81.45,1.3575
B3A14,D3,2018,Ver.cha,60,0,22.22,0.370333333
B3A14,D3,2018,Vic.cra,60,0.71,103.13,1.718833333
B3A14,D3,2019,Ach.mil,60,0,180.4,3.006666667
B3A14,D3,2019,Aju.rep,60,0,17.01,0.2835
B3A14,D3,2019,Alo.pra,60,11.735,183.6,3.06
B3A14,D3,2019,Ant.odo,60,0.435,13.5,0.225
B3A14,D3,2019,Ant.syl,60,0,0,0
B3A14,D3,2019,Arr.ela,60,43.02,196.9,3.281666667
B3A14,D3,2019,Ave.pub,60,0,81.4,1.356666667
B3A14,D3,2019,Bel.per,60,40.035,3.29,0.054833333
B3A14,D3,2019,Bro.ere,60,42.31,312.6,5.21
B3A14,D3,2019,Bro.hor,60,2.855,63.61,1.060166667
B3A14,D3,2019,Car.car,60,0,107.4,1.79
B3A14,D3,2019,Cen.jac,60,0,278.1,4.635
B3A14,D3,2019,Cir.ole,60,0.12,0,0
B3A14,D3,2019,Cre.bie,60,21.34,15.2,0.253333333
B3A14,D3,2019,Dac.glo,60,1.545,209.8,3.496666667
B3A14,D3,2019,Dau.car,60,0,29.51,0.491833333
B3A14,D3,2019,Fes.rub,60,0.875,130.9,2.181666667
B3A14,D3,2019,Gal.mol,60,5.48,99.8,1.663333333
B3A14,D3,2019,Ger.pra,60,134.33,0,0
B3A14,D3,2019,Gle.hed,60,1.605,0.95,0.015833333
B3A14,D3,2019,Hol.lan,60,0.27,5.64,0.094
B3A14,D3,2019,Kna.arv,60,3.645,353.4,5.89
B3A14,D3,2019,Lat.pra,60,8.835,17.12,0.285333333
B3A14,D3,2019,Leo.aut,60,0,126.5,2.108333333
B3A14,D3,2019,Leo.his,60,0,143.6,2.393333333
B3A14,D3,2019,Leu.vul,60,0,159.51,2.6585
B3A14,D3,2019,Lot.cor,60,1.53,31.3,0.521666667
B3A14,D3,2019,Med.lup,60,0,39.72,0.662
B3A14,D3,2019,Med.var,60,0,357.9,5.965
B3A14,D3,2019,Pla.lan,60,0.065,50.82,0.847
B3A14,D3,2019,Pla.med,60,0,3.24,0.054
B3A14,D3,2019,Poa.pra,60,2.785,49.26,0.821
B3A14,D3,2019,Poa.tri,60,3.03,7.86,0.131
B3A14,D3,2019,Pri.ver,60,0,0,0
B3A14,D3,2019,Pru.vul,60,0,108.1,1.801666667
B3A14,D3,2019,Ran.acr,60,2.22,0,0
B3A14,D3,2019,Ran.rep,60,0.525,19.53,0.3255
B3A14,D3,2019,Rum.ace,60,0.375,3.87,0.0645
B3A14,D3,2019,San.off,60,0,28.2,0.47
B3A14,D3,2019,Tar.off,60,29.145,83.9,1.398333333
B3A14,D3,2019,Tra.pra,60,0.06,9.72,0.162
B3A14,D3,2019,Tri.fra,60,0,88.8,1.48
B3A14,D3,2019,Tri.hyb,60,0,124.8,2.08
B3A14,D3,2019,Tri.pra,60,0,41.9,0.698333333
B3A14,D3,2019,Tri.rep,60,0,12.73,0.212166667
B3A14,D3,2019,Ver.cha,60,0,3.23,0.053833333
B3A14,D3,2019,Vic.cra,60,0.165,41.2,0.686666667
B3A14,D3,2020,Ach.mil,60,0,80.181,1.33635
B3A14,D3,2020,Aju.rep,60,0,7.45,0.124166667
B3A14,D3,2020,Alo.pra,60,3.6405,186.5,3.108333333
B3A14,D3,2020,Ant.odo,60,0,0,0
B3A14,D3,2020,Ant.syl,60,0,2.605,0.043416667
B3A14,D3,2020,Arr.ela,60,46.322,114.04,1.900666667
B3A14,D3,2020,Ave.pub,60,8.595,174.74,2.912333333
B3A14,D3,2020,Bel.per,60,0.55,3.09,0.0515
B3A14,D3,2020,Bro.ere,60,0.73,251.26,4.187666667
B3A14,D3,2020,Bro.hor,60,1.352,126.48,2.108
B3A14,D3,2020,Car.car,60,0,0,0
B3A14,D3,2020,Cen.jac,60,0,151.223,2.520383333
B3A14,D3,2020,Cir.ole,60,0,0,0
B3A14,D3,2020,Cre.bie,60,33.284,11.12,0.185333333
B3A14,D3,2020,Dac.glo,60,2.6405,25.12,0.418666667
B3A14,D3,2020,Dau.car,60,1.1,15.513,0.25855
B3A14,D3,2020,Fes.rub,60,1.4155,36.98,0.616333333
B3A14,D3,2020,Gal.mol,60,66.86,88.296,1.4716
B3A14,D3,2020,Ger.pra,60,83.15,0,0
B3A14,D3,2020,Gle.hed,60,0.059,7.14,0.119
B3A14,D3,2020,Hol.lan,60,0.4225,48.15,0.8025
B3A14,D3,2020,Kna.arv,60,1.1465,461.892,7.6982
B3A14,D3,2020,Lat.pra,60,2.719,7.071,0.11785
B3A14,D3,2020,Leo.aut,60,0,33.27,0.5545
B3A14,D3,2020,Leo.his,60,0,179.31,2.9885
B3A14,D3,2020,Leu.vul,60,0.0665,252.4,4.206666667
B3A14,D3,2020,Lot.cor,60,0.727,4.851,0.08085
B3A14,D3,2020,Med.lup,60,0,4.42,0.073666667
B3A14,D3,2020,Med.var,60,0,470,7.833333333
B3A14,D3,2020,Pla.lan,60,0.1625,86.593,1.443216667
B3A14,D3,2020,Pla.med,60,0,32.59,0.543166667
B3A14,D3,2020,Poa.pra,60,1.552,25.52,0.425333333
B3A14,D3,2020,Poa.tri,60,0.165,0,0
B3A14,D3,2020,Pri.ver,60,0,16.93,0.282166667
B3A14,D3,2020,Pru.vul,60,3.025,37.63,0.627166667
B3A14,D3,2020,Ran.acr,60,0.392,0,0
B3A14,D3,2020,Ran.rep,60,0,23.66,0.394333333
B3A14,D3,2020,Rum.ace,60,0.205,72.32,1.205333333
B3A14,D3,2020,San.off,60,0,7.21,0.120166667
B3A14,D3,2020,Tar.off,60,5.303,72.39,1.2065
B3A14,D3,2020,Tra.pra,60,0,61.45,1.024166667
B3A14,D3,2020,Tri.fra,60,0,142.42,2.373666667
B3A14,D3,2020,Tri.hyb,60,0,29.05,0.484166667
B3A14,D3,2020,Tri.pra,60,0.455,20.835,0.34725
B3A14,D3,2020,Tri.rep,60,0,19.78,0.329666667
B3A14,D3,2020,Ver.cha,60,0.055,6.91,0.115166667
B3A14,D3,2020,Vic.cra,60,0,41.51,0.691833333
B3A14,D3,2021,Ach.mil,60,0,89.4,1.49
B3A14,D3,2021,Aju.rep,60,0,1.34,0.022333333
B3A14,D3,2021,Alo.pra,60,3.98,254.2,4.236666667
B3A14,D3,2021,Ant.odo,60,0.91,0,0
B3A14,D3,2021,Ant.syl,60,0,5.81,0.096833333
B3A14,D3,2021,Arr.ela,60,103.3,32.61,0.5435
B3A14,D3,2021,Ave.pub,60,16.07,264.7,4.411666667
B3A14,D3,2021,Bel.per,60,0.925,6.21,0.1035
B3A14,D3,2021,Bro.ere,60,13.07,302.1,5.035
B3A14,D3,2021,Bro.hor,60,0.035,82.42,1.373666667
B3A14,D3,2021,Car.car,60,0,0.57,0.0095
B3A14,D3,2021,Cen.jac,60,0,88.1,1.468333333
B3A14,D3,2021,Cir.ole,60,0,0,0
B3A14,D3,2021,Cre.bie,60,19.44,208.7,3.478333333
B3A14,D3,2021,Dac.glo,60,7.35,118.8,1.98
B3A14,D3,2021,Dau.car,60,0,382,6.366666667
B3A14,D3,2021,Fes.rub,60,0.4125,91,1.516666667
B3A14,D3,2021,Gal.mol,60,20.825,391,6.516666667
B3A14,D3,2021,Ger.pra,60,70.855,0,0
B3A14,D3,2021,Gle.hed,60,2.96,62.4,1.04
B3A14,D3,2021,Hol.lan,60,7.05,24.31,0.405166667
B3A14,D3,2021,Kna.arv,60,5.585,597.5,9.958333333
B3A14,D3,2021,Lat.pra,60,36.805,37.2,0.62
B3A14,D3,2021,Leo.aut,60,0,47.2,0.786666667
B3A14,D3,2021,Leo.his,60,1.745,158.3,2.638333333
B3A14,D3,2021,Leu.vul,60,0,197.1,3.285
B3A14,D3,2021,Lot.cor,60,6.42,2.54,0.042333333
B3A14,D3,2021,Med.lup,60,0,64.6,1.076666667
B3A14,D3,2021,Med.var,60,0,209.6,3.493333333
B3A14,D3,2021,Pla.lan,60,25.495,288.2,4.803333333
B3A14,D3,2021,Pla.med,60,0,87.5,1.458333333
B3A14,D3,2021,Poa.pra,60,1.37,9.13,0.152166667
B3A14,D3,2021,Poa.tri,60,0,1.9,0.031666667
B3A14,D3,2021,Pri.ver,60,0,22.59,0.3765
B3A14,D3,2021,Pru.vul,60,0,207.7,3.461666667
B3A14,D3,2021,Ran.acr,60,0.42,0,0
B3A14,D3,2021,Ran.rep,60,0,38.5,0.641666667
B3A14,D3,2021,Rum.ace,60,0.405,27.3,0.455
B3A14,D3,2021,San.off,60,0,44.11,0.735166667
B3A14,D3,2021,Tar.off,60,9.15,67.2,1.12
B3A14,D3,2021,Tra.pra,60,2.515,230,3.833333333
B3A14,D3,2021,Tri.fra,60,0,106.8,1.78
B3A14,D3,2021,Tri.hyb,60,0,37.88,0.631333333
B3A14,D3,2021,Tri.pra,60,0,91.1,1.518333333
B3A14,D3,2021,Tri.rep,60,0,12.29,0.204833333
B3A14,D3,2021,Ver.cha,60,0,12.2,0.203333333
B3A14,D3,2021,Vic.cra,60,0,14.4,0.24
B3A16,D3,2017,Aju.rep,16,0,15.86,0.99125
B3A16,D3,2017,Gle.hed,16,19.36,13.94,0.87125
B3A16,D3,2017,Lat.pra,16,277.15,42.34,2.64625
B3A16,D3,2017,Leo.his,16,4.185,232.1,14.50625
B3A16,D3,2017,Med.lup,16,0,74.87,4.679375
B3A16,D3,2017,Pla.med,16,0,91.7,5.73125
B3A16,D3,2017,Pru.vul,16,0,124,7.75
B3A16,D3,2017,Ran.rep,16,48.935,76.8,4.8
B3A16,D3,2017,Tar.off,16,194.15,76.8,4.8
B3A16,D3,2017,Tri.fra,16,0,233.7,14.60625
B3A16,D3,2017,Tri.hyb,16,0,42.7,2.66875
B3A16,D3,2017,Tri.rep,16,0.17,47.65,2.978125
B3A16,D3,2017,Ver.cha,16,0.575,4.52,0.2825
B3A16,D3,2017,Vic.cra,16,4.975,24.63,1.539375
B3A16,D3,2018,Aju.rep,16,0,17.23,1.076875
B3A16,D3,2018,Gle.hed,16,0,4.95,0.309375
B3A16,D3,2018,Lat.pra,16,137.66,23.12,1.445
B3A16,D3,2018,Leo.his,16,0.585,105.05,6.565625
B3A16,D3,2018,Med.lup,16,0,7.67,0.479375
B3A16,D3,2018,Pla.med,16,0,148.21,9.263125
B3A16,D3,2018,Pru.vul,16,0,150.29,9.393125
B3A16,D3,2018,Ran.rep,16,1.075,10.95,0.684375
B3A16,D3,2018,Tar.off,16,153.575,33.12,2.07
B3A16,D3,2018,Tri.fra,16,0,14.61,0.913125
B3A16,D3,2018,Tri.hyb,16,0,8.28,0.5175
B3A16,D3,2018,Tri.rep,16,0,81.45,5.090625
B3A16,D3,2018,Ver.cha,16,0,22.22,1.38875
B3A16,D3,2018,Vic.cra,16,30.28,103.13,6.445625
B3A16,D3,2019,Aju.rep,16,0,17.01,1.063125
B3A16,D3,2019,Gle.hed,16,6.05,0.95,0.059375
B3A16,D3,2019,Lat.pra,16,323.805,17.12,1.07
B3A16,D3,2019,Leo.his,16,2.545,143.6,8.975
B3A16,D3,2019,Med.lup,16,0,39.72,2.4825
B3A16,D3,2019,Pla.med,16,0,3.24,0.2025
B3A16,D3,2019,Pru.vul,16,0,108.1,6.75625
B3A16,D3,2019,Ran.rep,16,0.675,19.53,1.220625
B3A16,D3,2019,Tar.off,16,164.185,83.9,5.24375
B3A16,D3,2019,Tri.fra,16,0,88.8,5.55
B3A16,D3,2019,Tri.hyb,16,0,124.8,7.8
B3A16,D3,2019,Tri.rep,16,0,12.73,0.795625
B3A16,D3,2019,Ver.cha,16,0,3.23,0.201875
B3A16,D3,2019,Vic.cra,16,13.055,41.2,2.575
B3A16,D3,2020,Aju.rep,16,1.82,7.45,0.465625
B3A16,D3,2020,Gle.hed,16,0,7.14,0.44625
B3A16,D3,2020,Lat.pra,16,105.015,7.071,0.4419375
B3A16,D3,2020,Leo.his,16,0,179.31,11.206875
B3A16,D3,2020,Med.lup,16,0,4.42,0.27625
B3A16,D3,2020,Pla.med,16,0,32.59,2.036875
B3A16,D3,2020,Pru.vul,16,0,37.63,2.351875
B3A16,D3,2020,Ran.rep,16,0,23.66,1.47875
B3A16,D3,2020,Tar.off,16,65.78,72.39,4.524375
B3A16,D3,2020,Tri.fra,16,0,142.42,8.90125
B3A16,D3,2020,Tri.hyb,16,0,29.05,1.815625
B3A16,D3,2020,Tri.rep,16,0,19.78,1.23625
B3A16,D3,2020,Ver.cha,16,0,6.91,0.431875
B3A16,D3,2020,Vic.cra,16,54.245,41.51,2.594375
B3A16,D3,2021,Aju.rep,16,6.125,1.34,0.08375
B3A16,D3,2021,Gle.hed,16,1.452,62.4,3.9
B3A16,D3,2021,Lat.pra,16,150.15,37.2,2.325
B3A16,D3,2021,Leo.his,16,4.15,158.3,9.89375
B3A16,D3,2021,Med.lup,16,0,64.6,4.0375
B3A16,D3,2021,Pla.med,16,1.115,87.5,5.46875
B3A16,D3,2021,Pru.vul,16,0,207.7,12.98125
B3A16,D3,2021,Ran.rep,16,0.16,38.5,2.40625
B3A16,D3,2021,Tar.off,16,151.55,67.2,4.2
B3A16,D3,2021,Tri.fra,16,0,106.8,6.675
